,height,search_num,final_win_num,G,PER,WS,TRB,AST,PTS,G_sum,PER_sum,WS_sum,TRB_sum,AST_sum,PTS_sum,Pos_C,Pos_PF,Pos_PF-C,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SG,Pos_SG-SF,HoF
467,0.122414405,0.109715818,7.190841346,0.9125987259999999,0.38469856799999996,2.636126134,4.950006394,0.508978765,0.6224019120000001,1.55398369,1.304739505,2.5454137969999997,4.6621981230000005,0.5681578829999999,0.629579902,0,0,0,0,0,1,0,0,0,1
1237,-0.199116017,5.277018489,8.688999772,0.9125987259999999,2.089607052,4.992414893,1.5637270540000001,2.9081307119999997,4.162061279,1.998516711,3.828755157,6.856895849,2.317763839,3.4546492189999998,5.608169032999999,0,0,0,0,0,0,0,1,0,1
536,-0.41346963200000003,-0.337765339,-0.29995078199999997,0.9125987259999999,0.37277613200000004,1.4853804609999999,0.044143842,0.634648629,1.873488413,0.007781879,0.15415430300000002,0.259390275,-0.29786494399999996,-0.01372098,0.318721843,0,0,0,0,0,0,0,1,0,1
875,-1.0565304759999998,2.302604316,2.6963660689999998,0.9125987259999999,0.241629325,1.375785635,0.7692241559999999,2.039866198,2.10065046,1.559505839,1.205045578,1.3329180379999999,0.929833888,2.602228892,2.313734599,0,0,0,1,0,0,0,0,0,1
786,0.658298441,1.174833088,4.194524495,0.9125987259999999,0.7423716770000001,2.088152004,1.035344059,0.8460024909999999,1.863316978,1.59539981,1.474805615,2.250106807,1.44603553,1.420578211,2.503087788,0,0,0,0,0,1,0,0,0,1
1466,0.122414405,-0.076267508,1.198207644,0.9125987259999999,1.195424281,3.1293028510000003,2.32737547,2.062715264,3.711127662,1.230937955,1.341098466,2.670484992,1.6502081480000002,2.298048674,2.906483955,0,0,0,0,0,1,0,0,0,1
1410,2.587480973,-0.33684201799999997,-0.29995078199999997,0.9125987259999999,0.706604366,0.882608918,2.5703545119999998,0.811728892,2.073526633,0.430226302,0.651451067,0.141267479,1.341729953,0.253241893,0.8444005109999999,1,0,0,0,0,0,0,0,0,1
171,0.658298441,-0.34587737799999996,2.6963660689999998,0.9125987259999999,1.3861832719999998,4.060858872,3.5037025760000002,0.994521421,3.806061055,1.799719335,3.406522055,3.0595953789999997,3.600056654,1.107809375,3.665646381,0,1,0,0,0,0,0,0,0,1
786,0.658298441,1.174833088,4.194524495,0.9125987259999999,0.7423716770000001,2.088152004,1.035344059,0.8460024909999999,1.863316978,1.59539981,1.474805615,2.250106807,1.44603553,1.420578211,2.503087788,0,0,0,0,0,1,0,0,0,1
1376,-0.41346963200000003,-0.336314405,-0.29995078199999997,0.87770672,0.754294114,1.266190809,0.676660712,2.314054992,2.8601176039999996,0.974158011,1.436100914,1.058456248,0.610259355,2.032517237,2.545274279,0,0,0,0,0,0,0,1,0,1
786,0.658298441,1.174833088,4.194524495,0.9125987259999999,0.7423716770000001,2.088152004,1.035344059,0.8460024909999999,1.863316978,1.59539981,1.474805615,2.250106807,1.44603553,1.420578211,2.503087788,0,0,0,0,0,1,0,0,0,1
1410,2.587480973,-0.33684201799999997,-0.29995078199999997,0.9125987259999999,0.706604366,0.882608918,2.5703545119999998,0.811728892,2.073526633,0.430226302,0.651451067,0.141267479,1.341729953,0.253241893,0.8444005109999999,1,0,0,0,0,0,0,0,0,1
642,-0.735000054,-0.326421675,1.198207644,0.9125987259999999,1.123889659,2.992309318,1.089339401,3.4050979010000004,2.366803008,2.94556532,3.1437992360000004,4.79669532,1.843284428,6.314658982999999,3.8886321169999998,0,0,0,1,0,0,0,0,0,1
467,0.122414405,0.109715818,7.190841346,0.9125987259999999,0.38469856799999996,2.636126134,4.950006394,0.508978765,0.6224019120000001,1.55398369,1.304739505,2.5454137969999997,4.6621981230000005,0.5681578829999999,0.629579902,0,0,0,0,0,1,0,0,0,1
384,0.658298441,-0.354780835,-0.29995078199999997,0.9125987259999999,1.064277474,2.334740362,2.250239266,0.9316864890000001,2.314250594,1.02109628,1.213255666,2.288323006,1.889445194,0.7141643879999999,2.180176446,1,0,0,0,0,0,0,0,0,1
956,0.122414405,-0.326157869,1.198207644,0.9125987259999999,1.398105709,2.9649106119999997,1.7295698919999998,1.274422482,2.566841229,1.34690309,1.8219750540000001,3.111708377,1.8423967209999998,1.730484174,2.900457313,0,0,0,0,0,1,0,0,0,1
786,0.658298441,1.174833088,4.194524495,0.9125987259999999,0.7423716770000001,2.088152004,1.035344059,0.8460024909999999,1.863316978,1.59539981,1.474805615,2.250106807,1.44603553,1.420578211,2.503087788,0,0,0,0,0,1,0,0,0,1
442,1.730066515,0.699982045,2.6963660689999998,0.9125987259999999,2.006149993,4.663630415,3.1488760389999997,1.371531013,3.0465939110000004,1.763825365,3.290407952,5.637451691,4.015503547,1.170076855,3.3720906160000004,1,0,0,0,0,0,0,0,0,1
108,1.944420129,-0.328268318,-0.29995078199999997,0.9125987259999999,1.111967222,2.66352484,3.179730521,0.760318493,2.2956029630000003,1.744497842,1.916977502,3.191614975,3.5161683389999996,0.7098700790000001,2.4105496790000003,1,0,0,0,0,0,0,0,0,1
1466,0.122414405,-0.076267508,1.198207644,0.9125987259999999,1.195424281,3.1293028510000003,2.32737547,2.062715264,3.711127662,1.230937955,1.341098466,2.670484992,1.6502081480000002,2.298048674,2.906483955,0,0,0,0,0,1,0,0,0,1
1827,-0.735000054,-0.327147142,1.198207644,0.842814715,0.88544092,3.4580873289999996,1.2474686190000002,2.822446714,2.037926611,1.3165312690000002,1.7621586980000001,3.375747568,1.500185659,3.0302283510000003,2.35942043,0,0,0,1,0,0,0,0,0,1
47,0.872652056,-0.299777256,1.198207644,0.80792271,1.3861832719999998,2.718322253,2.153819012,0.103407841,1.91925987,1.454585002,2.960831559,2.583629995,2.612038722,0.112961134,2.1673455319999997,1,0,0,0,0,0,0,0,0,1
44,-1.806768128,0.122906124,-0.29995078199999997,0.9125987259999999,1.398105709,2.4169364819999997,0.375829518,2.599668319,3.0364224760000003,1.976428114,3.573069556,3.2020375739999998,1.060326822,4.066588245,4.668207361,0,0,0,1,0,0,0,0,0,1
502,1.944420129,-0.316462994,-0.29995078199999997,0.9125987259999999,0.670837055,2.279942949,3.5114161960000003,0.08627104099999999,1.002135484,2.547970569,2.843544586,3.775280555,5.292470119,0.36489392600000004,1.7561730530000002,1,0,0,0,0,0,0,0,0,1
1030,0.872652056,-0.33011496100000004,4.194524495,0.9125987259999999,1.171579407,3.2388976769999998,1.991832984,0.326186236,2.410879226,1.71964817,2.007288471,3.354902369,2.517497923,0.618258154,2.700411696,0,1,0,0,0,0,0,0,0,1
44,-1.806768128,0.122906124,-0.29995078199999997,0.9125987259999999,1.398105709,2.4169364819999997,0.375829518,2.599668319,3.0364224760000003,1.976428114,3.573069556,3.2020375739999998,1.060326822,4.066588245,4.668207361,0,0,0,1,0,0,0,0,0,1
502,1.944420129,-0.316462994,-0.29995078199999997,0.9125987259999999,0.670837055,2.279942949,3.5114161960000003,0.08627104099999999,1.002135484,2.547970569,2.843544586,3.775280555,5.292470119,0.36489392600000004,1.7561730530000002,1,0,0,0,0,0,0,0,0,1
1410,2.587480973,-0.33684201799999997,-0.29995078199999997,0.9125987259999999,0.706604366,0.882608918,2.5703545119999998,0.811728892,2.073526633,0.430226302,0.651451067,0.141267479,1.341729953,0.253241893,0.8444005109999999,1,0,0,0,0,0,0,0,0,1
1848,0.122414405,-0.34950471200000005,1.198207644,0.9125987259999999,0.468155627,2.225145536,4.799590797,1.5029131430000002,1.25303088,1.7555421409999998,1.4149892590000002,3.254150573,5.467792258999999,2.158483633,1.3957410080000001,1,0,0,0,0,0,0,0,0,1
1446,0.122414405,-0.09407442199999999,-0.29995078199999997,0.9125987259999999,0.837751172,2.608727427,0.27555245300000003,1.085917686,2.42444114,2.873777379,2.854100414,5.488061096,1.212568579,2.3867977259999997,4.244787191,0,0,0,0,0,0,0,1,0,1
145,1.1941824779999999,-0.218063305,2.6963660689999998,0.842814715,1.266958903,1.9785571780000002,2.651347525,0.857427024,1.058078377,0.330827614,1.190971141,0.790942857,1.541464036,0.5610007020000001,0.538597055,1,0,0,0,0,0,0,0,0,1
1140,0.122414405,1.926680573,7.190841346,0.842814715,1.529252515,3.704675688,1.945551262,4.8445890689999995,2.243050549,1.5401783169999999,2.6699598669999998,4.834911518,2.267608392,6.681106681,2.772731395,0,0,0,0,0,0,0,1,0,1
926,-1.592414513,-0.160685471,-0.29995078199999997,0.9125987259999999,1.15965697,3.4580873289999996,0.090425564,5.844235713,1.4022119259999999,3.191300965,3.7970876739999997,6.638021257,1.154423768,10.73565005,3.1623246089999997,0,0,0,1,0,0,0,0,0,1
656,0.336768019,-0.336050599,-0.29995078199999997,0.80792271,0.8496736090000001,1.540177874,2.778622261,1.245861149,2.005717067,0.698050545,0.823862917,0.745778258,1.964456439,1.082043521,1.305924608,0,1,0,0,0,0,0,0,0,1
1579,-0.41346963200000003,-0.342909559,-0.29995078199999997,0.668354689,0.7423716770000001,0.9374063309999999,-0.098558135,0.58323823,1.31405949,0.040914775,0.30310875800000003,0.12389648,-0.280110803,0.0005933830000000001,0.230655114,0,0,0,0,0,0,0,1,0,1
969,0.658298441,0.732957812,-0.29995078199999997,0.9125987259999999,1.755778817,3.759473101,2.851901655,1.36010648,3.31274646,3.113990875,4.2814828710000015,7.576055225,5.999972627000001,3.179097728,6.509443554,0,1,0,0,0,0,0,0,0,1
875,-1.0565304759999998,2.302604316,2.6963660689999998,0.9125987259999999,0.241629325,1.375785635,0.7692241559999999,2.039866198,2.10065046,1.559505839,1.205045578,1.3329180379999999,0.929833888,2.602228892,2.313734599,0,0,0,1,0,0,0,0,0,1
508,0.122414405,-0.329983058,-0.29995078199999997,0.9125987259999999,1.243114029,2.526531308,1.8722718680000001,0.7089080940000001,3.07032726,2.208358385,3.2259001169999997,3.806548354,2.75185258,1.45994271,4.888665796000001,0,0,0,0,0,1,0,0,0,1
1635,0.336768019,-0.314220641,1.198207644,0.773030705,1.016587727,1.9785571780000002,2.932894669,0.566101431,2.822822342,1.3248144929999999,1.7633315680000001,1.711605825,2.716788152,0.48084026799999996,2.443404596,0,1,0,0,0,0,0,0,0,1
745,-1.592414513,0.149286738,2.6963660689999998,0.9125987259999999,0.956975542,2.252544243,0.441395291,5.610032785,2.1498123959999997,1.741736767,1.746911392,2.232735807,0.900095702,5.9081310689999995,2.989496082,0,0,0,1,0,0,0,0,0,1
653,0.122414405,-0.339743885,-0.29995078199999997,0.9125987259999999,1.255036466,2.471733895,0.800078638,0.9202619559999999,3.389032222,1.222654731,1.5311033619999999,2.489826599,0.957352806,1.007608833,3.356149177,0,0,0,0,0,1,0,0,0,1
886,-1.0565304759999998,-0.321936971,2.6963660689999998,0.9125987259999999,0.45623319,1.896361058,-0.133269427,1.7256915380000002,2.073526633,1.849418679,1.502954489,2.4203426009999998,0.334182466,2.7239009789999997,2.5188348190000003,0,0,0,0,0,0,0,1,0,1
875,-1.0565304759999998,2.302604316,2.6963660689999998,0.9125987259999999,0.241629325,1.375785635,0.7692241559999999,2.039866198,2.10065046,1.559505839,1.205045578,1.3329180379999999,0.929833888,2.602228892,2.313734599,0,0,0,1,0,0,0,0,0,1
307,-0.199116017,-0.334863472,-0.29995078199999997,0.9125987259999999,1.016587727,2.526531308,0.9119261329999999,1.565748075,2.695679405,1.76106429,2.352112171,2.660062393,1.1468782579999999,1.892236478,2.8123905839999996,0,0,0,0,0,0,0,1,0,1
1068,0.658298441,0.376819529,4.194524495,0.9125987259999999,1.6246320109999999,3.512884742,2.500931928,2.428300323,2.897412865,1.515328645,2.531561239,4.49443993,3.339514639,3.499023745,3.566692815,0,1,0,0,0,0,0,0,0,1
47,0.872652056,-0.299777256,1.198207644,0.80792271,1.3861832719999998,2.718322253,2.153819012,0.103407841,1.91925987,1.454585002,2.960831559,2.583629995,2.612038722,0.112961134,2.1673455319999997,1,0,0,0,0,0,0,0,0,1
1237,-0.199116017,5.277018489,8.688999772,0.9125987259999999,2.089607052,4.992414893,1.5637270540000001,2.9081307119999997,4.162061279,1.998516711,3.828755157,6.856895849,2.317763839,3.4546492189999998,5.608169032999999,0,0,0,0,0,0,0,1,0,1
111,2.265950551,-0.348713294,-0.29995078199999997,0.773030705,1.255036466,1.841563645,1.8607014380000002,0.440431567,0.985183093,0.336349764,0.737070557,1.061930447,0.8814538540000001,0.112961134,0.42467409,1,0,0,0,0,0,0,0,0,1
18,-0.41346963200000003,-0.351747064,-0.29995078199999997,0.87770672,1.243114029,3.1841002639999996,1.4403091280000002,1.04593182,3.172041609,2.095154324,3.553130771,4.77585012,2.1934848540000003,1.751955718,4.438222944,0,0,0,0,0,1,0,0,0,1
271,-0.199116017,0.237002278,-0.29995078199999997,0.9125987259999999,1.755778817,3.92386534,3.006174062,1.394380079,2.844860451,2.0012777859999997,3.553130771,5.578390292999999,4.924959406,2.439760869,3.948898533,0,1,0,0,0,0,0,0,0,1
886,-1.0565304759999998,-0.321936971,2.6963660689999998,0.9125987259999999,0.45623319,1.896361058,-0.133269427,1.7256915380000002,2.073526633,1.849418679,1.502954489,2.4203426009999998,0.334182466,2.7239009789999997,2.5188348190000003,0,0,0,0,0,0,0,1,0,1
243,-2.664182586,-0.203553968,-0.29995078199999997,0.9125987259999999,0.694681929,1.7045701130000002,0.044143842,2.639654185,2.3108601159999997,1.805241484,1.707033821,2.347384404,0.28979711399999997,2.573600165,2.81977808,0,0,0,1,0,0,0,0,0,1
536,-0.41346963200000003,-0.337765339,-0.29995078199999997,0.9125987259999999,0.37277613200000004,1.4853804609999999,0.044143842,0.634648629,1.873488413,0.007781879,0.15415430300000002,0.259390275,-0.29786494399999996,-0.01372098,0.318721843,0,0,0,0,0,0,0,1,0,1
342,0.122414405,-0.301294141,1.198207644,0.9125987259999999,1.183501844,2.800518373,1.421025077,2.622517385,2.710936558,2.247013431,3.186022547,4.543078728,2.533032796,4.065872527,3.9665896419999997,0,0,0,0,0,0,0,1,0,1
465,-0.735000054,0.422985603,4.194524495,0.87770672,0.337008821,1.4853804609999999,0.64580623,2.611092852,1.6531073219999999,2.075826801,1.413816389,2.298745605,1.242306765,3.358742986,2.350477672,0,0,0,0,0,0,0,1,0,1
956,0.122414405,-0.326157869,1.198207644,0.9125987259999999,1.398105709,2.9649106119999997,1.7295698919999998,1.274422482,2.566841229,1.34690309,1.8219750540000001,3.111708377,1.8423967209999998,1.730484174,2.900457313,0,0,0,0,0,1,0,0,0,1
423,0.658298441,-0.342645753,2.6963660689999998,0.9125987259999999,0.61122487,2.471733895,4.174787548,1.217299816,1.8616217380000002,1.1536278640000002,1.1639951370000001,2.423816801,3.99197931,1.505748672,1.957968341,1,0,0,0,0,0,0,0,0,1
1292,-0.41346963200000003,-0.300964383,1.198207644,0.9125987259999999,0.88544092,2.142949417,0.85407398,1.542899009,2.5583650330000003,1.7334535430000002,1.799690529,2.180622809,1.043460388,1.855019133,3.315129133,0,0,0,0,0,0,0,1,0,1
653,0.122414405,-0.339743885,-0.29995078199999997,0.9125987259999999,1.255036466,2.471733895,0.800078638,0.9202619559999999,3.389032222,1.222654731,1.5311033619999999,2.489826599,0.957352806,1.007608833,3.356149177,0,0,0,0,0,1,0,0,0,1
1300,0.872652056,-0.300568674,1.198207644,0.9125987259999999,1.505407641,3.4032899160000003,4.618320719,0.034860643,3.2788416760000003,2.9345210219999998,3.967153785,5.533225695,7.0279373760000015,0.772137559,4.869419425,1,0,0,0,0,0,0,0,0,1
745,-1.592414513,0.149286738,2.6963660689999998,0.9125987259999999,0.956975542,2.252544243,0.441395291,5.610032785,2.1498123959999997,1.741736767,1.746911392,2.232735807,0.900095702,5.9081310689999995,2.989496082,0,0,0,1,0,0,0,0,0,1
1579,-0.41346963200000003,-0.342909559,-0.29995078199999997,0.668354689,0.7423716770000001,0.9374063309999999,-0.098558135,0.58323823,1.31405949,0.040914775,0.30310875800000003,0.12389648,-0.280110803,0.0005933830000000001,0.230655114,0,0,0,0,0,0,0,1,0,1
131,0.122414405,-0.035377557000000004,-0.29995078199999997,0.9125987259999999,1.31464865,2.499132601,1.945551262,1.34296968,2.44308877,1.451823928,2.0448203019999998,2.0381806140000003,1.6022719680000002,1.4721099180000001,3.151437772,0,0,0,0,0,1,0,0,0,1
1355,1.4085360930000002,-0.227956035,-0.29995078199999997,0.9125987259999999,1.3861832719999998,2.882714492,2.828760794,0.588950497,2.985565302,2.304995999,3.08632862,3.820445153,4.508180952,1.0083245509999998,4.154581976,1,0,0,0,0,0,0,0,0,1
1513,-0.41346963200000003,1.590327751,-0.29995078199999997,-0.44818948,-0.652553446,-0.70651606,-0.4495278620000001,-0.73629534,-0.871103788,-0.748752579,-0.7290166020000001,-0.550098297,-0.541540525,-0.5590982179999999,-0.643402316,1,0,0,0,0,0,0,0,0,1
643,-0.735000054,-0.326421675,1.198207644,0.9125987259999999,1.123889659,2.992309318,1.089339401,3.4050979010000004,2.366803008,2.94556532,3.1437992360000004,4.79669532,1.843284428,6.314658982999999,3.8886321169999998,0,0,0,1,0,0,0,0,0,1
442,1.730066515,0.699982045,2.6963660689999998,0.9125987259999999,2.006149993,4.663630415,3.1488760389999997,1.371531013,3.0465939110000004,1.763825365,3.290407952,5.637451691,4.015503547,1.170076855,3.3720906160000004,1,0,0,0,0,0,0,0,0,1
131,0.122414405,-0.035377557000000004,-0.29995078199999997,0.9125987259999999,1.31464865,2.499132601,1.945551262,1.34296968,2.44308877,1.451823928,2.0448203019999998,2.0381806140000003,1.6022719680000002,1.4721099180000001,3.151437772,0,0,0,0,0,1,0,0,0,1
384,0.658298441,-0.354780835,-0.29995078199999997,0.9125987259999999,1.064277474,2.334740362,2.250239266,0.9316864890000001,2.314250594,1.02109628,1.213255666,2.288323006,1.889445194,0.7141643879999999,2.180176446,1,0,0,0,0,0,0,0,0,1
1579,-0.41346963200000003,-0.342909559,-0.29995078199999997,0.668354689,0.7423716770000001,0.9374063309999999,-0.098558135,0.58323823,1.31405949,0.040914775,0.30310875800000003,0.12389648,-0.280110803,0.0005933830000000001,0.230655114,0,0,0,0,0,0,0,1,0,1
1030,0.872652056,-0.33011496100000004,4.194524495,0.9125987259999999,1.171579407,3.2388976769999998,1.991832984,0.326186236,2.410879226,1.71964817,2.007288471,3.354902369,2.517497923,0.618258154,2.700411696,0,1,0,0,0,0,0,0,0,1
271,-0.199116017,0.237002278,-0.29995078199999997,0.9125987259999999,1.755778817,3.92386534,3.006174062,1.394380079,2.844860451,2.0012777859999997,3.553130771,5.578390292999999,4.924959406,2.439760869,3.948898533,0,1,0,0,0,0,0,0,0,1
1635,0.336768019,-0.314220641,1.198207644,0.773030705,1.016587727,1.9785571780000002,2.932894669,0.566101431,2.822822342,1.3248144929999999,1.7633315680000001,1.711605825,2.716788152,0.48084026799999996,2.443404596,0,1,0,0,0,0,0,0,0,1
145,1.1941824779999999,-0.218063305,2.6963660689999998,0.842814715,1.266958903,1.9785571780000002,2.651347525,0.857427024,1.058078377,0.330827614,1.190971141,0.790942857,1.541464036,0.5610007020000001,0.538597055,1,0,0,0,0,0,0,0,0,1
34,0.122414405,0.831885112,-0.29995078199999997,0.9125987259999999,1.183501844,2.005955884,1.575297484,1.6685688730000001,3.099146325,2.547970569,2.8236058010000002,3.104759978,2.526818847,2.697419407,4.565948863,0,0,0,0,0,1,0,0,0,1
1292,-0.41346963200000003,-0.300964383,1.198207644,0.9125987259999999,0.88544092,2.142949417,0.85407398,1.542899009,2.5583650330000003,1.7334535430000002,1.799690529,2.180622809,1.043460388,1.855019133,3.315129133,0,0,0,0,0,0,0,1,0,1
967,1.944420129,-0.140240495,8.688999772,0.9125987259999999,1.875003187,6.1431605660000015,4.383055298,1.65714434,3.790803903,3.345921147,4.662665533,8.920570579,7.097178523999999,3.4739736089999997,6.793084521,1,0,0,0,0,0,0,0,0,1
1827,-0.735000054,-0.327147142,1.198207644,0.842814715,0.88544092,3.4580873289999996,1.2474686190000002,2.822446714,2.037926611,1.3165312690000002,1.7621586980000001,3.375747568,1.500185659,3.0302283510000003,2.35942043,0,0,0,1,0,0,0,0,0,1
642,-0.735000054,-0.326421675,1.198207644,0.9125987259999999,1.123889659,2.992309318,1.089339401,3.4050979010000004,2.366803008,2.94556532,3.1437992360000004,4.79669532,1.843284428,6.314658982999999,3.8886321169999998,0,0,0,1,0,0,0,0,0,1
1496,1.4085360930000002,-0.299315595,5.692682921,0.9125987259999999,1.31464865,2.170348123,2.890469757,0.194804106,1.702269257,3.486735954,3.6059099089999997,4.532656128999999,5.887677687,0.983274416,3.866664037,1,0,0,0,0,0,0,0,0,1
502,1.944420129,-0.316462994,-0.29995078199999997,0.9125987259999999,0.670837055,2.279942949,3.5114161960000003,0.08627104099999999,1.002135484,2.547970569,2.843544586,3.775280555,5.292470119,0.36489392600000004,1.7561730530000002,1,0,0,0,0,0,0,0,0,1
1848,0.122414405,-0.34950471200000005,1.198207644,0.9125987259999999,0.468155627,2.225145536,4.799590797,1.5029131430000002,1.25303088,1.7555421409999998,1.4149892590000002,3.254150573,5.467792258999999,2.158483633,1.3957410080000001,1,0,0,0,0,0,0,0,0,1
1466,0.122414405,-0.076267508,1.198207644,0.9125987259999999,1.195424281,3.1293028510000003,2.32737547,2.062715264,3.711127662,1.230937955,1.341098466,2.670484992,1.6502081480000002,2.298048674,2.906483955,0,0,0,0,0,1,0,0,0,1
307,-0.199116017,-0.334863472,-0.29995078199999997,0.9125987259999999,1.016587727,2.526531308,0.9119261329999999,1.565748075,2.695679405,1.76106429,2.352112171,2.660062393,1.1468782579999999,1.892236478,2.8123905839999996,0,0,0,0,0,0,0,1,0,1
465,-0.735000054,0.422985603,4.194524495,0.87770672,0.337008821,1.4853804609999999,0.64580623,2.611092852,1.6531073219999999,2.075826801,1.413816389,2.298745605,1.242306765,3.358742986,2.350477672,0,0,0,0,0,0,0,1,0,1
